"Gene","Log2.MeanExpression.inAllSamples","logFC","FoldChange","pValue","FDR"
"TRAPPC6A",3.35380454709726,-0.0357506451334211,-1.0250900463993,0.934793871612565,0.988042167370364
"ZNF649",1.68042260932031,-0.0710972223294142,-1.05051533520626,0.934826011424285,0.988042167370364
"NRDE2",2.95378049973744,-0.0412137872898928,-1.02897917696361,0.934918959548601,0.988042167370364
"STAMBP",4.52408698799791,-0.0396371251935994,-1.02785526217778,0.935005838409123,0.988042167370364
"BPGM",4.57951779757586,0.0857622953520201,1.0612483386974,0.935019836855336,0.988042167370364
"HTATIP2",1.98813814831406,0.062874124389765,1.0445446220312,0.93521869895436,0.988173823823678
"CCHCR1",4.15528754316892,-0.0584101820995437,-1.04131761944966,0.935377367856572,0.988262993673604
"C11orf80",1.89756726999677,0.069364136861324,1.04925412635774,0.935460744920529,0.988272606889601
"NDUFA3",3.35821782792573,-0.0438226607055703,-1.03084159765657,0.935723520866262,0.988328618244564
"C1QBP",5.53545619859883,-0.0328349522374127,-1.02302042705638,0.935724602406133,0.988328618244564
"ALG12",3.41972164179451,-0.0348339256335994,-1.02443888900842,0.93578192131594,0.988328618244564
"SNX16",2.91284223850716,-0.0428206724649365,-1.03012590062564,0.935810893096205,0.988328618244564
"SDC3",0.499928889693628,-0.0926976359385351,-1.06636226622412,0.93593876854899,0.988338389871257
"TIGD5",1.44279311296731,-0.0509593675893758,-1.03595358630281,0.936039919859332,0.988338389871257
"GRWD1",3.72969076592639,-0.0464587463984079,-1.03272686850114,0.936051850087871,0.988338389871257
"ZFP62",3.02295289957163,-0.0392972856786478,-1.02761317033852,0.936117278403426,0.988338389871257
"IKBKG",3.33674547031506,0.0362245604489138,1.0254268366839,0.936271583724389,0.988348056480955
"HINT2",3.5999657653495,0.0431743257304782,1.03037845021791,0.936321733033697,0.988348056480955
"ARMC2",0.967706040468048,0.0538151312046894,1.03800625056656,0.936349286128707,0.988348056480955
"SPNS1",5.30797711944077,0.0311128243007364,1.02179998827868,0.93680924208122,0.988717413507544
"ZNF441",1.39456360089662,-0.0813809605088316,-1.05803031201979,0.9368921517221,0.988717413507544
"TXNDC16",3.4176082573801,0.0468020988974946,1.03297268035985,0.936948206079749,0.988717413507544
"RHOA",8.28949883487019,-0.0236413681762073,-1.0165219501412,0.9370761943568,0.988717413507544
"C8orf58",2.31368466098952,-0.0430835157601446,-1.03031359542249,0.937131805562516,0.988717413507544
